App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
Helix Jump,"Not bad game start with, I fun competing half unfortunately latest update killed it. Levels became shorter easier meaning I sailed level 40 level 200 rapidly. Ads bearing. Complete level, get two ads. Lose life, another two ads. Half way turn, another ad...",Positive,0.039583333,0.3625
Helix Jump,nan,nan,nan,nan
Helix Jump,"I actually really enjoy game, I agree ads waaaaay many much. But I like game much I willing pay higher-than-average cost ad-free. However, I paid remove ads I still ads. The charge went card, I ""no ads"" button again, anything. And yet.. still ads. I revise review 5 stars ads removed like be.",Positive,0.091666667,0.458333333
Helix Jump,"I Would've loved give game better review, Ads Non stop ruin game expierance completely. If I skip second chance ad gives another Ad immediately I start level without reward it, add fact Ads 30 seconds unskippable. Like said, would've loved give higher rating, Ads make unbearable.",Positive,0.18125,0.475
Helix Jump,"Simple, fun, addictive asks well made game. So good I paid add-free version. Only reasons get 5 star because, sometimes (when I'm online) I still get ads. Also there's way go back replay competed levels.",Positive,0.085714286,0.493877551
Helix Jump,nan,nan,nan,nan
Helix Jump,Downloaded game three weeks ago. I totally love it. Im level 64 already (probably good compared some!) score far 11004. Whomever ever created game...well done. Its relaxing way pass free time. It doesnt kill battery phone either.,Positive,0.295,0.68
Helix Jump,"I addicted time. I told myself, I made 1,000,000 points, I would quit playing. I accomplished objective. It fun ride. Nothing seems change game bugs me. I eventually started trying best high scores. Many headaches later, level 1000-something, high score 1,000,000-something, I'm done. It good game. Has anyone else gotten 1,000,000?",Positive,0.151666667,0.39
Helix Jump,"I love zenlike game play. I enjoy challenge albeit light skill level needed anyone age 11yo. What I like best I sit play without much thought zone I need to. Don't waste money buying ""ad free"" version. You still get many ads would using free version, thats complaint.",Positive,0.263636364,0.454545455
Helix Jump,"DO NOT PAY FOR THIS. I much difficulty trying pay full version. I'm kidding I sat entire day waiting work. When I purchased ad buttons still there, made sounds pressed. I trying find number contact Google tell mad I was. Finally restarting phone fixed it, way I've seen reviews, seems work many people. Therefore, I cannot recommend playing purchasing app. I refund hassle all, I agree reviews answer support email. Everything people say true. Do buy it. UPDATE: seems like I give permissions ask for, continue play ads. It also true ask many permissions. DON'T PLAY THIS! And I definitely ask refund.",Positive,0.168181818,0.579545455
Helix Jump,"The game good fun. However allowed astronomical amount ads pop ruins fun try force go ad free. The game fun fun enough spend money make ad free. Due extremely large amount ads trying force us buy game, rate 1/5. Otherwise without ads (some ads understand, like every 20 seconds pop up) would gave 3/5",Positive,0.102806122,0.407397959
Helix Jump,It goodgame kind addictive. There many ads I know whether phone seems lot lag times? The second chance feature count rather throwing straight back in.,Positive,0.216666667,0.45
Helix Jump,"PAYING TO REMOVE THE ADS DOES NOT WORK! This addicting fun game, issue many ads. As many games I play, I mind spending dollars remove ads... BUT IT DIDN'T REMOVE THE ADS! I still get amount ads, continually banner bottom videos levels. Paying ads nothing. The developer respond, past 48 hours get refund Google. If paying ads actually removed ads, would probably 5 star review!",Positive,0.129166667,0.325
Helix Jump,"Game fun. But many ads! They happen lose go next level. I play 5 minutes. And ads close, wait 10-15 seconds time. And encounter add every 30 seconds (you either lose go level).",Positive,0.13125,0.275
Helix Jump,"This game would awesome paid $2.49 remove ads, ads actually removed. And what's permissions? Why need access contacts, location, AND phone calls? And still reply dev? Would better would make buttons work. It even restore.",Positive,0.275,0.5
Helix Jump,Great game many ads. I paid $2.49 ad free I still get many before. Tried contacting developer twice last two days response. This seems happening everyone else well. It would easily 5 stars blatantly rob people supporting content. Contacting Google I hear back Voodoo within next days.,Positive,0.18030303,0.418181818
Helix Jump,"Its unbelievable amount adds. The game pretty fun honestly I could play hours end, fact I constantly assaulted adds. There already static add bottom game play choice watch add get new life fine good, top time fail instantly transported add cant get of. Its ridiculous. I spent time trying get adds game play",Positive,0.059982175,0.567914439
Helix Jump,"This game bores never-ending ads. If decide buy NO ADS, charge money ads still stay there, multiplied. Their support never responds emails. If going play offline, fun relaxing game kill time. If need stay online... Then better something else.",Neutral,0,0.375
Helix Jump,nan,nan,nan,nan
Helix Jump,"It's bad game. Pretty interesting fun. Graphics might need bit optimization stutters happpens drop much. But ads... reduce little bit. And access data, game like wants location, phone info storage permission? Especially run without fine. Be careful guys...",Positive,0.006597222,0.538888889
Helix Jump,Like many people said many times many ads. The gameplay good addictive I decided buy ad free version I still getting ads. I'm sure happening others I contact creators I currently waiting reply.,Positive,0.3875,0.636111111
Helix Jump,This game great except dont like many adds are. I also like dont change up.also second chance sometimes watch says tap restart doesnt even give chance give chance would think would 321 kind thing starts. But still great time passer.,Positive,0.383333333,0.55
Helix Jump,In honesty I love game. It's nice little game pass time BUT WAY many ads. A good balance would probably levels second chance - there's add every third time lose life. I decided well worth $2.49 eliminate ads - absolutely nothing. My card charged sure enough many ads before.,Positive,0.200892857,0.492063492
Helix Jump,"Nice game. But soo annoying get highscore press second chance even give you, watch ad still start again. Also could make endless mode levels could challenges. But could also make die level 12 example, instead different every time restart level. Maybe change colours instead repeating actually change difficulty level 5 easy level 65. Soz, giving tips. Amazing game tho. Must get.",Negative,-0.009166667,0.588333333
Helix Jump,"Great game. Highly recommended. Had similar game sameness level color game headache. The different level colors nice, although repeat, better colors every level. Each level takes day more, might me, repeating colors bother me. I friend plays game 24/7 loves level 300+! Definitely must get.",Positive,0.071666667,0.5325
Helix Jump,"Paid advertisements, yet I still get consistent advertisements almost every time I restart (and occasionally ads bottom screen). And I aware using extra life plays video regardless whether I paid ads, that's I mean. I paid ads, yet I still ads. The game still pretty fun though. But yeah dont waste money trying remove ads.",Positive,0.015277778,0.334722222
